Hotel_Name,Hotel_Address,lat,lng,Reviewer_Score
Hotel Serhs Rivoli Rambla,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,41.3843222,2.1712892999999998,7.992436974789908
Hotel Seven One Seven,Prinsengracht 717 Amsterdam City Center 1017 JW Amsterdam Netherlands,52.36480770000001,4.8853962,8.835294117647058
Hotel Sezz Paris,6 Avenue Fr miet 16th arr 75016 Paris France,48.8566336,2.2852607000000003,8.049999999999999
Hotel Silver,Via Riccardo Lombardi 9 11 20153 Milan Italy,45.4589731,9.0687506,8.153846153846153
Hotel Spa La Belle Juliette,92 Rue Du Cherche Midi 6th arr 75006 Paris France,48.8474426,2.3223783,9.02816901408451
Hotel Spa Villa Olimpica Suites,Pallars 121 125 Sant Mart 08018 Barcelona Spain,41.3971434,2.1921947,7.923314065510594
Hotel Spadari Al Duomo,Via Spadari 11 Milan City Center 20123 Milan Italy,45.463578999999996,9.186909199999999,9.443621399176944
Hotel Square,3 Rue De Boulainvilliers 16th arr 75016 Paris France,48.851589000000004,2.2777274,8.310714285714287
Hotel Stefanie,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,48.2142766,16.3801779,9.181900452488712
Hotel Stendhal Place Vend me Paris MGallery by Sofitel,22 Rue Danielle Casanova 1st arr 75002 Paris France,48.868145500000004,2.3313064,9.46551724137931
Hotel Sunflower,Piazzale Lugano 10 Bovisa 20158 Milan Italy,45.498503,9.1664111,7.141176470588235
Hotel The Peninsula Paris,19 avenue Kleber 16th arr 75116 Paris France,48.8710605,2.2933537,9.327586206896553
Hotel The Serras,Passeig de Colom 9 Ciutat Vella 08002 Barcelona Spain,41.3801815,2.180688,9.623474178403743
Hotel Tiziano Park Vita Parcour Gruppo MiniHotels,Via Tiziano 6 Fiera Milano City 20145 Milan Italy,45.4709657,9.1566242,8.072131147540984
Hotel Tocq,Via A de Tocqueville 7 D Garibaldi Station 20154 Milan Italy,45.4828787,9.186346,8.741176470588234
Hotel Topazz,Lichtensteg 3 01 Innere Stadt 1010 Vienna Austria,48.210285,16.373579,8.853750000000002
Hotel Tour d Auvergne Opera,10 Rue de la Tour d Auvergne 9th arr 75009 Paris France,48.8789432,2.3448623,8.476
Hotel Trianon Rive Gauche,1 Bis Rue De Vaugirard 6th arr 75006 Paris France,48.8487675,2.3410376,8.330275229357788
Hotel V Fizeaustraat,Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,52.3451511,4.925237200000001,9.344638403990006
Hotel V Nesplein,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands,52.3711037,4.893678700000001,9.25865384615385
Hotel VIU Milan,6 Via Aristotile Fioravanti Garibaldi Station 20154 Milan Italy,45.488764,9.183057000000002,8.803448275862069
Hotel Verneuil Saint Germain,8 rue de Verneuil 7th arr 75007 Paris France,48.8573706,2.3314668999999997,8.786666666666667
Hotel ViennArt am Museumsquartier,Breite Gasse 9 07 Neubau 1070 Vienna Austria,48.2035677,16.356445,8.232314410480356
Hotel Vienna,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,48.2196722,16.386358800000004,7.611111111111108
Hotel Vignon,23 Rue Vignon 8th arr 75008 Paris France,48.871714600000004,2.3261812,8.773949579831935
Hotel Vilamar ,Vilamari 34 36 Eixample 08015 Barcelona Spain,41.3766732,2.1524478,8.273988439306354
Hotel Villa Emilia,Calabria 115 117 Eixample 08015 Barcelona Spain,41.380246899999996,2.1541148999999997,9.156994818652844
Hotel Villa Lafayette Paris IX,46 Rue De Tr vise 9th arr 75009 Paris France,48.87608839999999,2.3456465,9.228000000000002
Hotel Villa Saxe Eiffel,9 Villa de Saxe 7th arr 75007 Paris France,48.849758,2.3095213,9.025000000000002
Hotel Vittoria,Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,45.463135,9.2102,8.142045454545453
Hotel Vondel Amsterdam,Vondelstraat 18 30 Oud West 1054 GE Amsterdam Netherlands,52.3625662,4.8779224999999995,8.078544061302681
Hotel Vueling Bcn by HC,Gran Via 550 Eixample 08011 Barcelona Spain,41.3831641,2.1604736,9.001242236024835
Hotel Wagner,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,45.468494899999996,9.1550355,8.43
Hotel Wandl,Petersplatz 9 01 Innere Stadt 1010 Vienna Austria,48.2097026,16.3703902,8.409935897435892
Hotel Well and Come,Girona 158 Eixample 08037 Barcelona Spain,41.3991773,2.1656134,9.051999999999996
Hotel West End,7 rue Cl ment Marot 8th arr 75008 Paris France,48.8671391,2.3038447,8.918604651162793
Hotel Whistler,36 rue de Saint Quentin 10th arr 75010 Paris France,48.879314,2.3560185000000002,9.310714285714285
Hotel Xanadu,26 42 Bond Street Ealing London W5 5AA United Kingdom,51.5117907,-0.306071,8.67578125
Hotel Xenia Autograph Collection,160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom,51.494690500000004,-0.19101970000000001,9.074999999999985
Hotel Zeitgeist Vienna Hauptbahnhof,Sonnwendgasse 15 10 Favoriten 1100 Vienna Austria,48.182964500000004,16.377670900000002,8.559000000000001
Hotel d Orsay Esprit de France,93 Rue de Lille 7th arr 75007 Paris France,48.8603599,2.3230777999999996,9.319905213270138
Hotel de France Wien,Schottenring 3 01 Innere Stadt 1010 Vienna Austria,48.21466229999999,16.3627994,8.565376569037678
Hotel de Nell,7 9 rue du Conservatoire 9th arr 75009 Paris France,48.873278799999994,2.3466576,8.841975308641976
Hotel de Seze,16 rue de S ze 9th arr 75009 Paris France,48.870574100000006,2.3264194,9.400000000000004
Hotel degli Arcimboldi,Viale Sarca 336 Bicocca Zara 20125 Milan Italy,45.5257221,9.215003300000001,8.086583184257616
Hotel des Tuileries Relais du Silence,10 rue Saint Hyacinthe 1st arr 75001 Paris France,48.8661705,2.331561,8.223076923076922
Hotel du Collectionneur Arc de Triomphe,51 57 rue de Courcelles 8th arr 75008 Paris France,48.876920399999996,2.3069132000000003,8.072700296735896
Hotel du Louvre in the Unbound Collection by Hyatt,Place Andr Malraux 1st arr 75001 Paris France,48.86397879999999,2.3352615,8.273426573426567
Hotel du Petit Moulin,29 31 rue de Poitou 3rd arr 75003 Paris France,48.8615843,2.3620652,9.312121212121212
Hotel du Vin Cannizaro House Wimbledon,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,51.42424129999999,-0.22935029999999998,8.30899653979238
Hotel le Lapin Blanc,41 boulevard Saint Michel 5th arr 75005 Paris France,48.849180100000005,2.3423357000000005,9.130263157894735
Hotel mbit Barcelona,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,41.3907821,2.1717426,9.081012658227841
Hyatt Regency Amsterdam,Sarphatistraat 104 Amsterdam City Center 1018 GV Amsterdam Netherlands,52.361775099999996,4.9118187,8.555223880597016
Hyatt Regency London The Churchill,30 Portman Square Westminster Borough London W1H 7BH United Kingdom,51.5156471,-0.1572443,8.633984374999992
Hyatt Regency Paris Etoile,3 Place du G n ral Koenig 17th arr 75017 Paris France,48.8802782,2.2843852000000004,6.8244851258581445
IH Hotels Milano Ambasciatori,Galleria Del Corso 3 Milan City Center 20122 Milan Italy,45.4644348,9.1952727,7.458805031446542
IH Hotels Milano Gioia,Via della Giustizia 10 D Bicocca Zara 20125 Milan Italy,45.499520000000004,9.206138000000001,7.320803782505914
IH Hotels Milano Lorenteggio,Via Lorenteggio 278 Lorenteggio 20152 Milan Italy,45.4436132,9.1161094,6.712269938650303
IH Hotels Milano Puccini,Corso Buenos Aires 33 Central Station 20124 Milan Italy,45.479440600000004,9.209675599999999,7.571999999999999
IH Hotels Milano Watt 13,Via Giacomo Watt 13 Famagosta 20143 Milan Italy,45.443791,9.152947,7.4553763440860195
INK Hotel Amsterdam MGallery by Sofitel,Nieuwezijds Voorburgwal 67 Amsterdam City Center 1012 RE Amsterdam Netherlands,52.3754926,4.892987799999999,9.0422374429224
Ibis Styles Milano Palmanova,Via Palmanova 153 20132 Milan Italy,45.5045259,9.246461,6.383333333333334
Ibis Styles Paris Gare Saint Lazare,9 Rue de Constantinople 8th arr 75008 Paris France,48.879659600000004,2.3209155,7.485714285714286
Idea Hotel Milano San Siro,Via Gaetano Airaghi 125 20153 Milan Italy,45.4720654,9.0777871,6.580085653104928
Idol Hotel,16 rue d Edimbourg 8th arr 75008 Paris France,48.8795369,2.3202966,8.982692307692313
Ilunion Almirante,Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,41.3860521,2.176157,7.009090909090902
Ilunion Barcelona,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,41.398932200000004,2.2024182999999997,7.821774193548397
Ilunion Bel Art,Lepanto 406 Horta Guinard 08025 Barcelona Spain,41.410193400000004,2.1695574,8.134
Imperial Riding School Renaissance Vienna Hotel,Ungargasse 60 03 Landstra e 1030 Vienna Austria,48.1966396,16.3863822,8.106367041198496
Innkeeper s Lodge London Greenwich,291 Greenwich High Road Greenwich Greenwich London SE10 8NA United Kingdom,51.4801631,-0.0097201,8.285090361445787
Inntel Hotels Amsterdam Centre,Nieuwezijdskolk 19 Amsterdam City Center 1012 PV Amsterdam Netherlands,52.3760456,4.8943917,8.343283582089573
InterContinental Amstel Amsterdam,Professor Tulpplein 1 Amsterdam City Center 1018 GX Amsterdam Netherlands,52.360006799999994,4.9051643,9.00294117647059
InterContinental London Park Lane,1 Hamilton Place Park Lane Westminster Borough London W1J 7QY United Kingdom,51.503863200000005,-0.1504132,8.292499999999999
InterContinental Paris Avenue Marceau,64 Avenue Marceau 8th arr 75008 Paris France,48.8706373,2.2982095,7.271111111111112
InterContinental Paris Le Grand,2 Rue Scribe 9th arr 75009 Paris France,48.8708391,2.3303651000000003,8.709333333333328
InterContinental Wien,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,48.2019865,16.378993400000002,8.065492957746473
IntercityHotel Wien,Mariahilfer Stra e 122 Ecke Kaiserstra e 1 3 07 Neubau 1070 Vienna Austria,48.196587799999996,16.3413729,8.459756097560975
Intercontinental London The O2,1 Waterview Drive Greenwich London SE10 0TW United Kingdom,51.5024348,-0.0002497,9.451195609564822
JUFA Hotel Wien,Mautner Markhof Gasse 50 11 Simmering 1110 Vienna Austria,48.1756283,16.4200957,8.342691415313217
Jaz Amsterdam,De Passage 90 Noord Holland Zuidoost 1101 AX Amsterdam Netherlands,52.314371,4.938806400000001,9.002506482281795
Jumeirah Carlton Tower,Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,51.4973568,-0.15767279999999997,8.382894736842108
Jumeirah Lowndes Hotel,Lowndes Street Kensington and Chelsea London SW1X 9ES United Kingdom,51.4993652,-0.15766129999999998,8.569565217391297
K K H tel Cayr Saint Germain des Pr s,4 Boulevard Raspail 7th arr 75007 Paris France,48.8553117,2.3254627999999995,8.449693251533736
K K Hotel George,1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,51.49188779999999,-0.19497060000000002,8.602826855123688
K K Hotel Maria Theresia,Kirchberggasse 6 07 Neubau 1070 Vienna Austria,48.2031622,16.3561999,8.781028368794331
K K Hotel Picasso,Passeig de Picasso 26 30 Ciutat Vella 08003 Barcelona Spain,41.386622700000004,2.1840722,9.155299539170503
K K Palais Hotel,Rudolfsplatz 11 01 Innere Stadt 1010 Vienna Austria,48.213809600000005,16.3714293,8.735526315789464
K West Hotel Spa,Richmond Way Hammersmith and Fulham London W14 0AX United Kingdom,51.5013149,-0.21744589999999997,8.374803149606318
Karma Sanctum Soho Hotel,20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,51.5116049,-0.1383145,7.971502590673567
Kensington House Hotel,15 16 Prince Of Wales Terrace Kensington and Chelsea London W8 5PQ United Kingdom,51.5012329,-0.1859937,8.303345724907054
Kingsway Hall Hotel,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,51.5158643,-0.1200625,8.474084919472933
Klima Hotel Milano Fiere,Via Venezia Giulia 8 20157 Milan Italy,45.5147974,9.116605999999999,7.7899082568807385
Knightsbridge Hotel,10 Beaufort Gardens Kensington and Chelsea London SW3 1PT United Kingdom,51.4980052,-0.1643238,9.100578034682073
Kube Hotel Ice Bar,1 5 Passage Ruelle 18th arr 75018 Paris France,48.88657,2.3588332000000003,5.852631578947369
L Edmond H tel,22 avenue de Villiers 17th arr 75017 Paris France,48.8823111,2.3132373999999998,8.22
L Empire Paris,48 Rue De L arbre Sec 1st arr 75001 Paris France,48.8607764,2.3427564,8.771428571428572
L H tel,13 rue des Beaux Arts 6th arr 75006 Paris France,48.856227200000006,2.3351757999999996,8.924050632911392
L Hotel Pergol se Paris,3 Rue Pergolese 16th arr 75116 Paris France,48.875661799999996,2.2863467999999996,8.191282051282045
LHP Hotel Napoleon,Via Ozanam 12 Citt Studi 20129 Milan Italy,45.4802415,9.213191900000002,8.1283950617284
La Chambre du Marais,85 87 RUE DES ARCHIVES 3rd arr 75003 Paris France,48.863616799999996,2.3607998,9.496590909090912
La Clef Tour Eiffel,83 avenue Kl ber 16th arr 75016 Paris France,48.8647019,2.2886425,8.952063492063482
La Maison Champs Elys es,8 Rue Jean Goujon 8th arr 75008 Paris France,48.866676,2.3089908,8.788607594936714
La Maison Favart,5 Rue Marivaux 2nd arr 75002 Paris France,48.870808000000004,2.3372737,9.305511811023624
La Suite West Hyde Park,41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,51.5126758,-0.1867828,7.740753424657527
La Tremoille Paris,14 rue de la Tremoille 8th arr 75008 Paris France,48.8668589,2.3028215,8.528947368421052
La Villa Haussmann,132 Boulevard Haussmann 8th arr 75008 Paris France,48.8753446,2.3167161,9.15609756097561
La Villa Maillot,143 Avenue De Malakoff 16th arr 75016 Paris France,48.875551,2.2835191000000004,8.932467532467527
La Villa Royale,2 Rue Duperr 9th arr 75009 Paris France,48.8821595,2.3367444,8.198684210526316
La Villa des Ternes,97 avenue des Ternes 17th arr 75017 Paris France,48.8803479,2.2858242000000004,8.96180555555555
LaGare Hotel Milano Centrale MGallery by Sofitel,Via Gian Battista Pirelli 20 Central Station 20124 Milan Italy,45.484237,9.198858,8.602805611222445
Lancaster London,Lancaster Terrace Westminster Borough London W2 2TY United Kingdom,51.5119446,-0.17993900000000002,8.270660522273444
Landmark London,222 Marylebone Road Westminster Borough London NW1 6JQ United Kingdom,51.519016,-0.166267,8.994320987654303
Lansbury Heritage Hotel,117 Poplar High Street Tower Hamlets London E14 0AE United Kingdom,51.5090985,-0.015730200000000003,9.517500000000002
Le 123 Elysees Astotel,123 Rue Du Faubourg Saint Honor 8th arr 75008 Paris France,48.8730823,2.309659,9.228301886792453
Le 123 S bastopol Astotel,123 boulevard S bastopol 2nd arr 75002 Paris France,48.8675886,2.3531017999999997,9.506923076923078
Le 7 Eiffel Hotel,17 bis rue Am lie 7th arr 75007 Paris France,48.8585193,2.3077243,8.780263157894737
Le A,4 rue d Artois 8th arr 75008 Paris France,48.8723844,2.3088662999999996,9.157142857142857
Le Belmont Champs Elys es,30 Rue de Bassano 16th arr 75016 Paris France,48.8691984,2.2979052,8.221686746987956
Le Burgundy Paris,6 8 Rue Duphot 1st arr 75001 Paris France,48.8680055,2.3260075000000002,9.02857142857143
Le Cinq Codet,5 rue Louis Codet 7th arr 75007 Paris France,48.8547869,2.3084819,8.931906614785987
Le Dokhan s a Tribute Portfolio Hotel,117 Rue Lauriston 16th arr 75116 Paris France,48.8663359,2.2867935,8.048529411764704
Le G n ral H tel,5 7 rue Rampon 11th arr 75011 Paris France,48.8662695,2.3668616,9.142622950819673
Le Grand H tel de Normandie,4 rue Amsterdam 9th arr 75009 Paris France,48.8759461,2.3270955,7.206666666666666
Le Grey Hotel,12 rue de Parme 9th arr 75009 Paris France,48.881407,2.3274204,9.11578947368421
Le Lavoisier,21 rue Lavoisier 8th arr 75008 Paris France,48.8737702,2.3201063,7.833333333333332
Le Littr ,9 Rue Littr 6th arr 75006 Paris France,48.8454447,2.3242814,8.8
Le M ridien Barcelona,Ramblas 111 Ciutat Vella 08002 Barcelona Spain,41.3837453,2.171014,8.247457627118644
Le M ridien Etoile,81 boulevard Gouvion Saint Cyr 17th arr 75017 Paris France,48.8794646,2.2849548,7.9241758241758244
Le Marceau Bastille,13 Rue Jules Cesar 12th arr 75012 Paris France,48.8490691,2.3697484,8.440666666666665
Le Marcel,11 rue du 8 Mai 1945 10th arr 75010 Paris France,48.8761376,2.3572681,8.530555555555559
Le Marquis Eiffel,15 Rue Dupleix 15th arr 75015 Paris France,48.8516619,2.2979395,8.776033057851242
Le Mathurin Hotel Spa,43 Rue des Mathurins 8th arr 75008 Paris France,48.8732068,2.3239015,8.399999999999997
Le Meridien Piccadilly,21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,51.5094835,-0.13625379999999998,7.595769230769229
Le Meridien Vienna,Robert Stolz Platz 1 01 Innere Stadt 1010 Vienna Austria,48.202729600000005,16.3661211,8.169488188976374
Le Metropolitan a Tribute Portfolio Hotel,10 Place De Mexico 16th arr 75016 Paris France,48.8656973,2.2829776,8.342424242424244
Le Meurice,228 Rue De Rivoli 1st arr 75001 Paris France,48.8653685,2.328218,9.2075
Le Narcisse Blanc Spa,19 Boulevard De La Tour Maubourg 7th arr 75007 Paris France,48.8605125,2.3106533,9.671929824561403
Le Parisis Paris Tour Eiffel,102 Bd De Grenelle 15th arr 75015 Paris France,48.8494851,2.2955063,8.737383177570084
Le Pavillon de la Reine Spa,28 place des Vosges 3rd arr 75003 Paris France,48.856272499999996,2.3660412,9.31932773109244
Le Pavillon des Lettres,12 rue des Saussaies 8th arr 75008 Paris France,48.8713699,2.3181191,9.062499999999998
Le Pigalle Hotel,9 rue frochot 9th arr 75009 Paris France,48.8816073,2.3371647999999996,8.811904761904763
Le Pradey,5 Rue Saint Roch 1st arr 75001 Paris France,48.8645309,2.3315532,8.976271186440682
Le Relais M dicis,5 place de l Od on 6th arr 75006 Paris France,48.849761799999996,2.3392336,8.276666666666666
Le Relais Madeleine,11bis Rue Godot de Mauroy 9th arr 75009 Paris France,48.870961,2.3267678,8.763218390804596
Le Relais Montmartre,6 Rue Constance 18th arr 75018 Paris France,48.88545379999999,2.3335809,9.25054945054945
Le Roch Hotel Spa,28 rue Saint Roch 1st arr 75001 Paris France,48.8661991,2.3328826,9.104347826086956
Le Saint Hotel Paris,3 rue du Pr aux Clercs 7th arr 75007 Paris France,48.856542100000006,2.3303504,8.821428571428571
Le Senat,10 rue de Vaugirard 6th arr 75006 Paris France,48.8491427,2.3397118,8.318333333333333
Le Tourville Eiffel,16 avenue de Tourville 7th arr 75007 Paris France,48.854268100000006,2.3078116,9.097142857142853
Le Tsuba Hotel,45 Rue des Acacias 17th arr 75017 Paris France,48.877762100000005,2.293177,9.080701754385963
Legend Saint Germain by Elegancia,151 bis Rue de Rennes 6th arr 75006 Paris France,48.8453774,2.3256427000000004,9.043589743589745
Leonardo Hotel Milan City Center,Via Messina 10 Sempione 20154 Milan Italy,45.482442,9.1756982,8.193333333333335
Leonardo Hotel Vienna,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria,48.194529700000004,16.340327,8.038186813186822
Les Jardins De La Villa Spa,5 Rue Belidor 17th arr 75017 Paris France,48.8801757,2.2859534,8.937962962962962
Les Jardins Du Marais,74 rue Amelot 11th arr 75011 Paris France,48.860521899999995,2.3680239,7.898717948717949
Les Matins de Paris Spa,3 rue Clauzel 9th arr 75009 Paris France,48.878932,2.3394182,8.299999999999999
Les Plumes Hotel,10 rue Lamartine 9th arr 75009 Paris France,48.8766269,2.3432886,8.726548672566373
Lindner Hotel Am Belvedere,Rennweg 12 03 Landstra e 1030 Vienna Austria,48.1955998,16.3826989,7.957142857142857
Little Palace Hotel,4 rue Salomon de Caus 3rd arr 75003 Paris France,48.8675674,2.3539896000000002,8.358415841584154
London Bridge Hotel,8 18 London Bridge St Southwark London SE1 9SG United Kingdom,51.505218799999994,-0.088166,8.604191616766464
London City Suites,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,51.5206309,-0.09153410000000001,8.997837837837858
London Elizabeth Hotel,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,51.5120219,-0.1762414,6.968644067796607
London Hilton on Park Lane,22 Park Lane Westminster Borough London W1K 1BE United Kingdom,51.5055513,-0.1501698,7.69305135951661
London Marriott Hotel County Hall,London County Hall Westminster Bridge Road Lambeth London SE1 7PB United Kingdom,51.5016102,-0.11915450000000001,8.545493562231753
London Marriott Hotel Grosvenor Square,Grosvenor Square Westminster Borough London W1K 6JP United Kingdom,51.511579,-0.1500193,7.723437499999991
London Marriott Hotel Kensington,147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom,51.494484899999996,-0.18841739999999998,7.985185185185184
London Marriott Hotel Marble Arch,134 George Street Westminster Borough London W1H 5DN United Kingdom,51.5163841,-0.16357639999999998,8.312291666666662
London Marriott Hotel Park Lane,140 Park Lane Westminster Borough London W1K 7AA United Kingdom,51.5131428,-0.1576714,8.620512820512824
London Marriott Hotel Regents Park,128 King Henry s Road Camden London NW3 3ST United Kingdom,51.5421476,-0.1703073,8.229255319148937
London Marriott Hotel West India Quay,22 Hertsmere Road Tower Hamlets London E14 4ED United Kingdom,51.5072713,-0.0211213,8.978663065496328
London Marriott Maida Vale,Plaza Parade Camden London NW6 5RP United Kingdom,51.5357597,-0.19025910000000001,8.027716186252771
London Suites,230 A Mile End Road Tower Hamlets London E1 4LJ United Kingdom,51.5215508,-0.04692380000000001,7.321052631578942
Luxury Suites Amsterdam,Oudeschans 75 Amsterdam City Center 1011 KW Amsterdam Netherlands,52.370261299999996,4.9032489,9.482532751091696
Lyric H tel Paris,2 rue de Gramont 2nd arr 75002 Paris France,48.8690126,2.3368708,9.142268041237111
M by Montcalm Shoreditch London Tech City,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,51.5278465,-0.0889473,9.08635730858468
M venpick Hotel Amsterdam City Centre,Piet Heinkade 11 Zeeburg 1019 BR Amsterdam Netherlands,52.3781016,4.9142508000000005,8.505961538461536
MARQUIS Faubourg St Honor Relais Ch teaux,8 rue d Anjou 8th arr 75008 Paris France,48.8698184,2.3208729,7.730769230769232
ME London by Melia,336 337 Strand London Westminster Borough London WC2R 1HA United Kingdom,51.511879,-0.118552,9.166242038216547
ME Milan Il Duca,Piazza della Repubblica 13 Central Station 20124 Milan Italy,45.4793852,9.1961308,9.185915492957744
Madeleine Plaza,33 place de la Madeleine 8th arr 75008 Paris France,48.8710402,2.3248014,8.634057971014489
Maison Albar H tel Paris Champs Elys es ex Mac Mahon ,3 avenue Mac Mahon 17th arr 75017 Paris France,48.87538370000001,2.2944651,8.122641509433963
Maison Albar Hotel Paris C line,23 25 rue de Pont Neuf 1st arr 75001 Paris France,48.8606187,2.344401,9.006451612903227
Maison Borella,Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,45.4521067,9.1758135,9.357692307692309
Maison Souquet,10 rue de Bruxelles 9th arr 75009 Paris France,48.88366,2.3313845,9.34835164835165
Majestic Hotel Spa,30 Rue La P rouse 16th arr 75016 Paris France,48.870367200000004,2.2938867999999997,8.484210526315788
Majestic Hotel Spa Barcelona GL,Passeig de Gracia 68 Eixample 08007 Barcelona Spain,41.3935179,2.1639812999999997,8.812747252747249
Malmaison London,18 21 Charterhouse Square Islington London EC1M 6AH United Kingdom,51.520943,-0.10045810000000001,8.69134993446922
Mandarin Oriental Barcelona,Passeig de Gr cia 38 40 Eixample 08007 Barcelona Spain,41.391393,2.1668467000000002,9.336363636363641
Mandarin Oriental Hyde Park London,66 Knightsbridge Westminster Borough London SW1X 7LA United Kingdom,51.5022081,-0.1599428,8.189411764705886
Mandarin Oriental Milan,Via Andegari 9 Milan City Center 20121 Milan Italy,45.46947720000001,9.190932499999999,9.270588235294117
Mandarin Oriental Paris,251 rue Saint Honor 1st arr 75001 Paris France,48.867188899999995,2.326927,9.142857142857142
Marlin Waterloo,111 Westminster Bridge Road Lambeth London SE1 7JD United Kingdom,51.4990953,-0.1132136,8.354761904761906
Maxim Op ra,13 rue Geoffroy Marie 9th arr 75009 Paris France,48.8738557,2.3444232000000005,8.268571428571429
Mayflower Hotel Apartments,26 28 Trebovir Rd Kensington and Chelsea London SW5 9NJ United Kingdom,51.4916677,-0.1947475,7.4880141010575985
Medinaceli,Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain,41.3781685,2.1786627,7.728048780487807
Megaro Hotel,Belgrove Street Camden London WC1H 8AB United Kingdom,51.5294411,-0.12337449999999998,8.856625000000022
Meli Milano,Via Masaccio 19 Fiera Milano City 20149 Milan Italy,45.479273799999994,9.1459546,7.715887850467291
Melia Barcelona Sarri ,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,41.391058,2.141706,8.164485981308413
Melia Barcelona Sky 4 Sup,Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,41.4061636,2.2008956000000004,8.400000000000002
Melia Paris Champs Elys es,102 Avenue Victor Hugo 16th arr 75016 Paris France,48.86889620000001,2.2827459,8.006666666666666
Melia Paris Notre Dame,7 Rue De L h tel Colbert 5th arr 75005 Paris France,48.8515198,2.3486511,8.607407407407411
Melia Paris Tour Eiffel,35 Rue Jean Goujon 8th arr 75008 Paris France,48.8651994,2.3045076,7.9264150943396245
Melia Paris Vendome,8 Rue Cambon 1st arr 75001 Paris France,48.866822799999994,2.3257729,8.298039215686273
Melia Vienna,Donau City Stra e 7 22 Donaustadt 1220 Vienna Austria,48.231911,16.4129493,8.336926147704586
Melia White House Hotel,Albany Street London NW1 3UP United Kingdom,51.5298597,-0.1444623,8.253506097560992
Mercer Hotel Barcelona,Dels Lledo 7 Ciutat Vella 08003 Barcelona Spain,41.3827,2.1791999,9.46712328767123
Mercer House B ria BCN,Boria 24 26 Ciutat Vella 08003 Barcelona Spain,41.3846844,2.1791065,8.579775280898877
Mercure Amsterdam Sloterdijk Station,Naritaweg 1 Westpoort 1043 BP Amsterdam Netherlands,52.387288399999996,4.8349748,8.72359813084115
Mercure Barcelona Condor,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,41.3999934,2.1452467,8.202173913043481
Mercure Grand Hotel Biedermeier Wien,Landstra er Hauptstra e 28 03 Landstra e 1030 Vienna Austria,48.203868799999995,16.3887039,8.321383647798736
Mercure Hotel Amsterdam Centre Canal District,Noorderstraat 46 Amsterdam City Center 1017 TV Amsterdam Netherlands,52.3611852,4.893634099999999,8.318604651162781
Mercure Hotel Amsterdam City South,Joan Muyskenweg 10 Oost 1096 CJ Amsterdam Netherlands,52.335182,4.9138687999999995,8.347565543071166
Mercure Hotel Amsterdam West,Oude Haagseweg 20 Slotervaart 1066 BW Amsterdam Netherlands,52.3375677,4.8178171999999995,7.882870370370365
Mercure Hotel Raphael Wien,Wallgasse 23 06 Mariahilf 1060 Vienna Austria,48.19192879999999,16.339139499999998,8.23112582781457
Mercure Josefshof Wien,Josefsgasse 4 6 08 Josefstadt 1080 Vienna Austria,48.2085627,16.3541687,8.298317307692313
Mercure London Bloomsbury Hotel,130 134 Southampton Row Camden London WC1B 5AF United Kingdom,51.5210085,-0.12309660000000001,8.445348837209323
Mercure London Bridge,71 79 Southwark Street Southwark London SE1 0JA United Kingdom,51.505258700000006,-0.099176,8.362801932367143
Mercure London Hyde Park,8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,51.5151149,-0.17438570000000003,8.65067873303167
Mercure London Kensington Hotel,1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom,51.4950098,-0.1906195,7.461990950226248
Mercure London Paddington Hotel,144 Praed St Paddington Westminster Borough London W2 1HU United Kingdom,51.51611389999999,-0.1749521,7.552208201892751
Mercure Milano Regency,Via G Arimondi 12 Sempione 20155 Milan Italy,45.48976879999999,9.1549451,8.100000000000001
